trace file for the simulation
format of the file
<event> <time> <item id> <server1 status> <server2 status> <queue size>

a	36.1844	317	0	0	0
s	36.1844	317	1	0	0
a	36.2034	318	1	0	0
s	36.2034	318	1	1	0
d	36.2093	318	0	0
a	36.2559	319	0	0	0
s	36.2559	319	1	0	0
d	36.2562	319	0	0
a	36.5813	320	0	0	0
s	36.5813	320	1	0	0
a	36.5976	321	1	0	0
s	36.5976	321	1	1	0
d	36.6926	321	0	0
a	36.7291	322	0	0	0
s	36.7291	322	1	0	0
d	36.8549	322	0	0
a	37.1316	323	0	0	0
s	37.1316	323	1	0	0
d	37.1806	323	0	0
a	37.2359	324	0	0	0
s	37.2359	324	1	0	0
a	37.6218	325	1	0	0
s	37.6218	325	1	1	0
a	37.6388	326	1	1	0
a	37.6461	327	1	1	1
d	37.7004	325	1	1	2
s	37.7004	326	1	1	1
d	37.7322	326	1	1	1
s	37.7322	327	1	1	0
a	37.7473	328	1	1	0
a	37.771	329	1	1	1
d	37.7814	327	1	1	2
s	37.7814	328	1	1	1
a	37.7858	330	1	1	1
d	37.8354	328	1	1	2
s	37.8354	329	1	1	1
a	37.8435	331	1	1	1
a	37.8692	332	1	1	2
a	37.955	333	1	1	3
a	38.0135	334	1	1	4
a	38.0722	335	1	1	5
d	38.0892	329	1	1	6
s	38.0892	330	1	1	5
d	38.1096	330	1	1	5
s	38.1096	331	1	1	4
a	38.1348	336	1	1	4
d	38.1492	331	1	1	5
s	38.1492	332	1	1	4
a	38.2535	337	1	1	4
a	38.4001	338	1	1	5
a	38.5195	339	1	1	6
d	38.6075	332	1	1	7
s	38.6075	333	1	1	6
d	38.6335	333	1	1	6
s	38.6335	334	1	1	5
a	38.6818	340	1	1	5
a	38.6973	341	1	1	6
d	38.7325	334	1	1	7
s	38.7325	335	1	1	6
d	38.7645	335	1	1	6
s	38.7645	336	1	1	5
d	38.8109	336	1	1	5
s	38.8109	337	1	1	4
d	38.8221	337	1	1	4
s	38.8221	338	1	1	3
a	38.9358	342	1	1	3
d	38.992	338	1	1	4
s	38.992	339	1	1	3
d	39.0023	339	1	1	3
s	39.0023	340	1	1	2
a	39.0052	343	1	1	2
a	39.0091	344	1	1	3
d	39.0271	340	1	1	4
s	39.0271	341	1	1	3
d	39.0375	341	1	1	3
s	39.0375	342	1	1	2
d	39.0601	342	1	1	2
s	39.0601	343	1	1	1
d	39.0649	343	1	1	1
s	39.0649	344	1	1	0
d	39.0813	344	0	0
a	39.1894	345	0	0	0
s	39.1894	345	1	0	0
d	39.2011	345	0	0
a	39.241	346	0	0	0
s	39.241	346	1	0	0
a	39.2947	347	1	0	0
s	39.2947	347	1	1	0
d	39.4275	347	0	0
a	39.4484	348	0	0	0
s	39.4484	348	1	0	0
a	39.4749	349	1	0	0
s	39.4749	349	1	1	0
a	39.5123	350	1	1	0
a	39.5937	351	1	1	1
d	39.6515	349	1	1	2
s	39.6515	350	1	1	1
d	39.673	350	1	1	1
s	39.673	351	1	1	0
d	39.6887	351	0	0
a	39.8723	352	0	0	0
s	39.8723	352	1	0	0
a	40.0033	353	1	0	0
s	40.0033	353	1	1	0
d	40.059	353	0	0
a	40.0865	354	0	0	0
s	40.0865	354	1	0	0
d	40.1137	354	0	0
a	40.27	355	0	0	0
s	40.27	355	1	0	0
a	40.2705	356	1	0	0
s	40.2705	356	1	1	0
a	40.3188	357	1	1	0
a	40.3598	358	1	1	1
a	40.554	359	1	1	2
d	40.6882	356	1	1	3
s	40.6882	357	1	1	2
d	40.8173	357	1	1	2
s	40.8173	358	1	1	1
a	40.8461	360	1	1	1
d	40.8563	358	1	1	2
s	40.8563	359	1	1	1
a	40.8657	361	1	1	1
d	40.9149	359	1	1	2
s	40.9149	360	1	1	1
d	40.9398	360	1	1	1
s	40.9398	361	1	1	0
a	40.9758	362	1	1	0
a	41.0257	363	1	1	1
d	41.0857	361	1	1	2
s	41.0857	362	1	1	1
a	41.1882	364	1	1	1
a	41.1914	365	1	1	2
d	41.2444	362	1	1	3
s	41.2444	363	1	1	2
a	41.3322	366	1	1	2
a	41.3613	367	1	1	3
a	41.5708	368	1	1	4
d	41.6221	363	1	1	5
s	41.6221	364	1	1	4
a	41.9106	369	1	1	4
a	42.0277	370	1	1	5
a	42.0766	371	1	1	6
d	42.0905	364	1	1	7
s	42.0905	365	1	1	6
d	42.1785	365	1	1	6
s	42.1785	366	1	1	5
a	42.1954	372	1	1	5
d	42.2661	366	1	1	6
s	42.2661	367	1	1	5
d	42.3268	367	1	1	5
s	42.3268	368	1	1	4
d	42.3625	368	1	1	4
s	42.3625	369	1	1	3
a	42.4622	373	1	1	3
d	42.471	369	1	1	4
s	42.471	370	1	1	3
d	42.4842	370	1	1	3
s	42.4842	371	1	1	2
a	42.5088	374	1	1	2
d	42.5467	371	1	1	3
s	42.5467	372	1	1	2
a	42.5712	375	1	1	2
a	42.6561	376	1	1	3
a	42.8058	377	1	1	4
d	42.8386	372	1	1	5
s	42.8386	373	1	1	4
d	42.8533	373	1	1	4
s	42.8533	374	1	1	3
a	42.9004	378	1	1	3
d	42.9253	374	1	1	4
s	42.9253	375	1	1	3
d	42.9823	375	1	1	3
s	42.9823	376	1	1	2
d	43.0166	376	1	1	2
s	43.0166	377	1	1	1
d	43.0417	377	1	1	1
s	43.0417	378	1	1	0
d	43.0563	378	0	0
a	43.1712	379	0	0	0
s	43.1712	379	1	0	0
d	43.1874	379	0	0
a	43.3076	380	0	0	0
s	43.3076	380	1	0	0
d	43.3221	380	0	0
a	43.3563	381	0	0	0
s	43.3563	381	1	0	0
a	43.3772	382	1	0	0
s	43.3772	382	1	1	0
a	43.3924	383	1	1	0
a	43.4031	384	1	1	1
d	43.4039	382	1	1	2
s	43.4039	383	1	1	1
a	43.4133	385	1	1	1
d	43.4689	383	1	1	2
s	43.4689	384	1	1	1
a	43.5045	386	1	1	1
a	43.6198	387	1	1	2
a	43.6415	388	1	1	3
d	43.6918	384	1	1	4
s	43.6918	385	1	1	3
a	43.7359	389	1	1	3
d	43.8691	385	1	1	4
s	43.8691	386	1	1	3
d	43.9111	386	1	1	3
s	43.9111	387	1	1	2
d	43.9367	387	1	1	2
s	43.9367	388	1	1	1
d	44.2121	388	1	1	1
s	44.2121	389	1	1	0
d	44.4531	389	0	0
a	44.5209	390	0	0	0
s	44.5209	390	1	0	0
a	44.5631	391	1	0	0
s	44.5631	391	1	1	0
d	44.5845	391	0	0
a	44.7709	392	0	0	0
s	44.7709	392	1	0	0
d	44.9655	392	0	0
a	45.1072	393	0	0	0
s	45.1072	393	1	0	0
d	45.2133	393	0	0
a	45.5502	394	0	0	0
s	45.5502	394	1	0	0
d	45.5524	394	0	0
a	45.5985	395	0	0	0
s	45.5985	395	1	0	0
a	45.6085	396	1	0	0
s	45.6085	396	1	1	0
d	45.6535	396	0	0
a	45.7018	397	0	0	0
s	45.7018	397	1	0	0
a	45.8592	398	1	0	0
s	45.8592	398	1	1	0
a	45.9064	399	1	1	0
a	45.9337	400	1	1	1
d	45.9529	398	1	1	2
s	45.9529	399	1	1	1
d	45.972	399	1	1	1
s	45.972	400	1	1	0
d	46.1697	400	0	0
a	46.3537	401	0	0	0
s	46.3537	401	1	0	0
d	46.3992	401	0	0
a	46.42	402	0	0	0
s	46.42	402	1	0	0
d	46.4217	402	0	0
a	46.5055	403	0	0	0
s	46.5055	403	1	0	0
a	46.639	404	1	0	0
s	46.639	404	1	1	0
d	46.6636	404	0	0
a	46.7581	405	0	0	0
s	46.7581	405	1	0	0
a	46.8133	406	1	0	0
s	46.8133	406	1	1	0
a	46.8151	407	1	1	0
a	46.8462	408	1	1	1
d	47.0411	406	1	1	2
s	47.0411	407	1	1	1
a	47.0563	409	1	1	1
a	47.0942	410	1	1	2
a	47.0943	411	1	1	3
d	47.1196	407	1	1	4
s	47.1196	408	1	1	3
a	47.1225	412	1	1	3
d	47.1639	408	1	1	4
s	47.1639	409	1	1	3
d	47.1695	409	1	1	3
s	47.1695	410	1	1	2
a	47.1754	413	1	1	2
d	47.2069	410	1	1	3
s	47.2069	411	1	1	2
d	47.2636	411	1	1	2
s	47.2636	412	1	1	1
a	47.3131	414	1	1	1
a	47.3799	415	1	1	2
d	47.3872	412	1	1	3
s	47.3872	413	1	1	2
a	47.4175	416	1	1	2
a	47.4846	417	1	1	3
d	47.5273	413	1	1	4
s	47.5273	414	1	1	3
d	47.5322	414	1	1	3
s	47.5322	415	1	1	2
a	47.5633	418	1	1	2
d	47.5723	415	1	1	3
s	47.5723	416	1	1	2
a	47.5931	419	1	1	2
d	47.6196	416	1	1	3
s	47.6196	417	1	1	2
d	47.642	417	1	1	2
s	47.642	418	1	1	1
d	47.6714	418	1	1	1
s	47.6714	419	1	1	0
d	47.6725	419	0	0
a	47.6828	420	0	0	0
s	47.6828	420	1	0	0
a	47.7343	421	1	0	0
s	47.7343	421	1	1	0
d	47.7437	421	0	0
a	47.7927	422	0	0	0
s	47.7927	422	1	0	0
d	47.8012	422	0	0
a	47.8685	423	0	0	0
s	47.8685	423	1	0	0
d	47.9399	423	0	0
a	47.9573	424	0	0	0
s	47.9573	424	1	0	0
a	47.9641	425	1	0	0
s	47.9641	425	1	1	0
a	48.1172	426	1	1	0
d	48.134	425	1	1	1
s	48.134	426	1	1	0
d	48.1654	426	0	0
a	48.2944	427	0	0	0
s	48.2944	427	1	0	0
d	48.3005	427	0	0
a	48.3466	428	0	0	0
s	48.3466	428	1	0	0
a	48.396	429	1	0	0
s	48.396	429	1	1	0
a	48.4611	430	1	1	0
a	48.5287	431	1	1	1
a	48.6183	432	1	1	2
d	48.7326	429	1	1	3
s	48.7326	430	1	1	2
d	48.733	430	1	1	2
s	48.733	431	1	1	1
a	48.9284	433	1	1	1
d	48.9388	431	1	1	2
s	48.9388	432	1	1	1
a	48.985	434	1	1	1
a	49.1801	435	1	1	2
a	49.2262	436	1	1	3
d	49.2377	432	1	1	4
s	49.2377	433	1	1	3
a	49.3486	437	1	1	3
d	49.3529	433	1	1	4
s	49.3529	434	1	1	3
a	49.3958	438	1	1	3
d	49.4419	434	1	1	4
s	49.4419	435	1	1	3
a	49.4903	439	1	1	3
a	49.5334	440	1	1	4
d	49.5926	435	1	1	5
s	49.5926	436	1	1	4
d	49.6624	436	1	1	4
s	49.6624	437	1	1	3
d	49.7302	437	1	1	3
s	49.7302	438	1	1	2
a	49.7326	441	1	1	2
d	49.7522	438	1	1	3
s	49.7522	439	1	1	2
a	49.8251	442	1	1	2
a	49.9451	443	1	1	3
a	50.0538	444	1	1	4
a	50.2818	445	1	1	5
d	50.2922	439	1	1	6
s	50.2922	440	1	1	5
a	50.3028	446	1	1	5
a	50.3156	447	1	1	6
d	50.3232	440	1	1	7
s	50.3232	441	1	1	6
a	50.3646	448	1	1	6
d	50.3662	441	1	1	7
s	50.3662	442	1	1	6
d	50.3971	442	1	1	6
s	50.3971	443	1	1	5
d	50.4276	443	1	1	5
s	50.4276	444	1	1	4
d	50.432	444	1	1	4
s	50.432	445	1	1	3
a	50.4385	449	1	1	3
d	50.5084	445	1	1	4
s	50.5084	446	1	1	3
a	50.551	450	1	1	3
a	50.5621	451	1	1	4
a	50.584	452	1	1	5
a	50.6716	453	1	1	6
d	50.7272	446	1	1	7
s	50.7272	447	1	1	6
d	50.7412	447	1	1	6
s	50.7412	448	1	1	5
d	50.7684	448	1	1	5
s	50.7684	449	1	1	4
a	50.9182	454	1	1	4
a	51.0155	455	1	1	5
a	51.0228	456	1	1	6
d	51.0925	449	1	1	7
s	51.0925	450	1	1	6
d	51.2728	450	1	1	6
s	51.2728	451	1	1	5
a	51.3219	457	1	1	5
d	51.4283	451	1	1	6
s	51.4283	452	1	1	5
d	51.4808	452	1	1	5
s	51.4808	453	1	1	4
a	51.5604	458	1	1	4
a	51.6138	459	1	1	5
a	51.6743	460	1	1	6
d	51.6943	453	1	1	7
s	51.6943	454	1	1	6
a	51.7155	461	1	1	6
a	51.7253	462	1	1	7
d	51.7255	454	1	1	8
s	51.7255	455	1	1	7
a	51.7699	463	1	1	7
a	51.7934	464	1	1	8
d	51.8464	455	1	1	9
s	51.8464	456	1	1	8
d	51.8467	456	1	1	8
s	51.8467	457	1	1	7
d	51.8725	457	1	1	7
s	51.8725	458	1	1	6
a	51.9015	465	1	1	6
d	52.0312	458	1	1	7
s	52.0312	459	1	1	6
a	52.098	466	1	1	6
d	52.1259	459	1	1	7
s	52.1259	460	1	1	6
d	52.1802	460	1	1	6
s	52.1802	461	1	1	5
a	52.2878	467	1	1	5
a	52.2923	468	1	1	6
d	52.3433	461	1	1	7
s	52.3433	462	1	1	6
d	52.4396	462	1	1	6
s	52.4396	463	1	1	5
a	52.4767	469	1	1	5
d	52.5587	463	1	1	6
s	52.5587	464	1	1	5
a	52.7115	470	1	1	5
d	52.7206	464	1	1	6
s	52.7206	465	1	1	5
d	52.7466	465	1	1	5
s	52.7466	466	1	1	4
d	52.7739	466	1	1	4
s	52.7739	467	1	1	3
d	52.7865	467	1	1	3
s	52.7865	468	1	1	2
a	53.0531	471	1	1	2
a	53.1421	472	1	1	3
a	53.2369	473	1	1	4
a	53.2614	474	1	1	5
a	53.3474	475	1	1	6
d	53.4202	468	1	1	7
s	53.4202	469	1	1	6
a	53.4256	476	1	1	6
d	53.4491	469	1	1	7
s	53.4491	470	1	1	6
d	53.5072	470	1	1	6
s	53.5072	471	1	1	5
a	53.5848	477	1	1	5
a	53.5939	478	1	1	6
a	53.6063	479	1	1	7
a	53.6235	480	1	1	8
d	53.745	471	1	1	9
s	53.745	472	1	1	8
d	53.8161	472	1	1	8
s	53.8161	473	1	1	7
d	53.862	473	1	1	7
s	53.862	474	1	1	6
d	53.8911	474	1	1	6
s	53.8911	475	1	1	5
d	53.9191	475	1	1	5
s	53.9191	476	1	1	4
a	53.9368	481	1	1	4
a	53.9473	482	1	1	5
a	53.9732	483	1	1	6
d	54.0555	476	1	1	7
s	54.0555	477	1	1	6
d	54.1147	477	1	1	6
s	54.1147	478	1	1	5
a	54.1522	484	1	1	5
a	54.2244	485	1	1	6
a	54.2506	486	1	1	7
a	54.2895	487	1	1	8
d	54.4119	478	1	1	9
s	54.4119	479	1	1	8
d	54.4431	479	1	1	8
s	54.4431	480	1	1	7
d	54.5023	480	1	1	7
s	54.5023	481	1	1	6
d	54.5113	481	1	1	6
s	54.5113	482	1	1	5
d	54.5245	482	1	1	5
s	54.5245	483	1	1	4
d	54.5472	483	1	1	4
s	54.5472	484	1	1	3
d	54.6659	484	1	1	3
s	54.6659	485	1	1	2
a	54.7037	488	1	1	2
d	54.7588	485	1	1	3
s	54.7588	486	1	1	2
a	54.7848	489	1	1	2
a	54.8324	490	1	1	3
d	55.0533	486	1	1	4
s	55.0533	487	1	1	3
d	55.0796	487	1	1	3
s	55.0796	488	1	1	2
d	55.1076	488	1	1	2
s	55.1076	489	1	1	1
d	55.2591	489	1	1	1
s	55.2591	490	1	1	0
d	55.4457	490	0	0
a	55.6174	491	0	0	0
s	55.6174	491	1	0	0
a	55.6618	492	1	0	0
s	55.6618	492	1	1	0
a	55.7797	493	1	1	0
a	55.8197	494	1	1	1
a	55.8448	495	1	1	2
a	55.9369	496	1	1	3
a	55.939	497	1	1	4
a	55.9894	498	1	1	5
d	56.0039	492	1	1	6
s	56.0039	493	1	1	5
d	56.0779	493	1	1	5
s	56.0779	494	1	1	4
d	56.0913	494	1	1	4
s	56.0913	495	1	1	3
a	56.1249	499	1	1	3
d	56.3448	495	1	1	4
s	56.3448	496	1	1	3
a	56.3796	500	1	1	3
d	56.5391	496	1	1	4
s	56.5391	497	1	1	3
d	56.5477	497	1	1	3
s	56.5477	498	1	1	2
a	56.5957	501	1	1	2
d	56.6652	498	1	1	3
s	56.6652	499	1	1	2
d	56.6858	499	1	1	2
s	56.6858	500	1	1	1
a	56.7051	502	1	1	1
a	56.7279	503	1	1	2
a	56.8865	504	1	1	3
a	56.8985	505	1	1	4
d	56.9924	500	1	1	5
s	56.9924	501	1	1	4
a	57.0496	506	1	1	4
d	57.1235	501	1	1	5
s	57.1235	502	1	1	4
a	57.2241	507	1	1	4
a	57.2427	508	1	1	5
a	57.2575	509	1	1	6
a	57.2708	510	1	1	7
d	57.2708	502	1	1	8
s	57.2708	503	1	1	7
a	57.2895	511	1	1	7
d	57.3203	503	1	1	8
s	57.3203	504	1	1	7
d	57.4955	504	1	1	7
s	57.4955	505	1	1	6
a	57.6447	512	1	1	6
d	57.6649	505	1	1	7
s	57.6649	506	1	1	6
d	57.7449	506	1	1	6
s	57.7449	507	1	1	5
a	57.7595	513	1	1	5
a	57.7719	514	1	1	6
a	57.8245	515	1	1	7
a	57.8917	516	1	1	8
a	57.9019	517	1	1	9
d	57.9136	507	1	1	10
s	57.9136	508	1	1	9
d	57.945	508	1	1	9
s	57.945	509	1	1	8
d	57.9451	509	1	1	8
s	57.9451	510	1	1	7
d	57.9482	510	1	1	7
s	57.9482	511	1	1	6
d	57.9624	511	1	1	6
s	57.9624	512	1	1	5
a	57.974	518	1	1	5
d	57.9798	512	1	1	6
s	57.9798	513	1	1	5
d	58.0781	513	1	1	5
s	58.0781	514	1	1	4
a	58.1873	519	1	1	4
d	58.2038	514	1	1	5
s	58.2038	515	1	1	4
d	58.2065	515	1	1	4
s	58.2065	516	1	1	3
d	58.2364	516	1	1	3
s	58.2364	517	1	1	2
d	58.2697	517	1	1	2
s	58.2697	518	1	1	1
a	58.3836	520	1	1	1
a	58.4323	521	1	1	2
a	58.4554	522	1	1	3
a	58.4894	523	1	1	4
a	58.5117	524	1	1	5
d	58.6175	518	1	1	6
s	58.6175	519	1	1	5
d	58.6505	519	1	1	5
s	58.6505	520	1	1	4
a	58.7431	525	1	1	4
d	58.7485	520	1	1	5
s	58.7485	521	1	1	4
d	58.7574	521	1	1	4
s	58.7574	522	1	1	3
d	58.7691	522	1	1	3
s	58.7691	523	1	1	2
a	58.791	526	1	1	2
a	58.8195	527	1	1	3
a	58.9085	528	1	1	4
d	59.1127	523	1	1	5
s	59.1127	524	1	1	4
d	59.2603	524	1	1	4
s	59.2603	525	1	1	3
d	59.3474	525	1	1	3
s	59.3474	526	1	1	2
a	59.4512	529	1	1	2
a	59.4606	530	1	1	3
d	59.5329	526	1	1	4
s	59.5329	527	1	1	3
a	59.5372	531	1	1	3
a	59.5685	532	1	1	4
a	59.5794	533	1	1	5
d	59.6744	527	1	1	6
s	59.6744	528	1	1	5
a	59.751	534	1	1	5
a	59.7799	535	1	1	6
a	59.944	536	1	1	7
a	60.0091	537	1	1	8
d	60.0183	528	1	1	9
s	60.0183	529	1	1	8
a	60.0331	538	1	1	8
d	60.0343	529	1	1	9
s	60.0343	530	1	1	8
d	60.0961	530	1	1	8
s	60.0961	531	1	1	7
d	60.0969	531	1	1	7
s	60.0969	532	1	1	6
d	60.1109	532	1	1	6
s	60.1109	533	1	1	5
d	60.1545	533	1	1	5
s	60.1545	534	1	1	4
a	60.1557	539	1	1	4
a	60.1787	540	1	1	5
a	60.2889	541	1	1	6
d	60.3025	534	1	1	7
s	60.3025	535	1	1	6
a	60.4003	542	1	1	6
a	60.4645	543	1	1	7
a	60.5669	544	1	1	8
d	60.6378	535	1	1	9
s	60.6378	536	1	1	8
d	60.7502	536	1	1	8
s	60.7502	537	1	1	7
d	60.7608	537	1	1	7
s	60.7608	538	1	1	6
a	60.8027	545	1	1	6
a	60.8095	546	1	1	7
d	60.921	538	1	1	8
s	60.921	539	1	1	7
d	60.9374	539	1	1	7
s	60.9374	540	1	1	6
d	60.9486	540	1	1	6
s	60.9486	541	1	1	5
d	61.0294	541	1	1	5
s	61.0294	542	1	1	4
a	61.0405	547	1	1	4
a	61.091	548	1	1	5
a	61.1554	549	1	1	6
d	61.1799	542	1	1	7
s	61.1799	543	1	1	6
a	61.2078	550	1	1	6
d	61.2658	543	1	1	7
s	61.2658	544	1	1	6
d	61.2804	544	1	1	6
s	61.2804	545	1	1	5
d	61.4773	545	1	1	5
s	61.4773	546	1	1	4
d	61.6092	546	1	1	4
s	61.6092	547	1	1	3
a	61.664	551	1	1	3
a	61.7066	552	1	1	4
d	61.7323	547	1	1	5
s	61.7323	548	1	1	4
d	61.7365	548	1	1	4
s	61.7365	549	1	1	3
a	61.7707	553	1	1	3
d	61.7864	549	1	1	4
s	61.7864	550	1	1	3
a	61.7972	554	1	1	3
a	61.8195	555	1	1	4
a	61.853	556	1	1	5
d	61.8725	550	1	1	6
s	61.8725	551	1	1	5
d	61.9386	551	1	1	5
s	61.9386	552	1	1	4
a	62.0749	557	1	1	4
d	62.3294	552	1	1	5
s	62.3294	553	1	1	4
d	62.3584	553	1	1	4
s	62.3584	554	1	1	3
d	62.4681	554	1	1	3
s	62.4681	555	1	1	2
d	62.4784	555	1	1	2
s	62.4784	556	1	1	1
d	62.5555	556	1	1	1
s	62.5555	557	1	1	0
d	62.5819	557	0	0
a	62.6264	558	0	0	0
s	62.6264	558	1	0	0
a	62.6775	559	1	0	0
s	62.6775	559	1	1	0
a	62.72	560	1	1	0
a	62.7235	561	1	1	1
a	62.8004	562	1	1	2
a	62.839	563	1	1	3
a	62.9862	564	1	1	4
a	63.0079	565	1	1	5
d	63.0498	559	1	1	6
s	63.0498	560	1	1	5
a	63.0564	566	1	1	5
d	63.1014	560	1	1	6
s	63.1014	561	1	1	5
d	63.1183	561	1	1	5
s	63.1183	562	1	1	4
d	63.1959	562	1	1	4
s	63.1959	563	1	1	3
a	63.2045	567	1	1	3
d	63.2249	563	1	1	4
s	63.2249	564	1	1	3
a	63.3207	568	1	1	3
a	63.403	569	1	1	4
a	63.455	570	1	1	5
a	63.5557	571	1	1	6
d	63.6483	564	1	1	7
s	63.6483	565	1	1	6
a	63.6622	572	1	1	6
a	63.8002	573	1	1	7
a	63.8575	574	1	1	8
a	63.8713	575	1	1	9
a	63.9645	576	1	1	10
a	63.9724	577	1	1	11
d	64.0073	565	1	1	12
s	64.0073	566	1	1	11
d	64.0702	566	1	1	11
s	64.0702	567	1	1	10
a	64.079	578	1	1	10
a	64.0819	579	1	1	11
a	64.098	580	1	1	12
a	64.1899	581	1	1	13
a	64.2296	582	1	1	14
a	64.3518	583	1	1	15
a	64.4081	584	1	1	16
a	64.4854	585	1	1	17
d	64.53	567	1	1	18
s	64.53	568	1	1	17
a	64.5499	586	1	1	17
a	64.658	587	1	1	18
a	64.8198	588	1	1	19
a	64.827	589	1	1	20
a	64.8438	590	1	1	21
a	64.8479	591	1	1	22
d	64.8544	568	1	1	23
s	64.8544	569	1	1	22
a	64.903	592	1	1	22
d	64.9082	569	1	1	23
s	64.9082	570	1	1	22
d	64.9981	570	1	1	22
s	64.9981	571	1	1	21
d	65.1167	571	1	1	21
s	65.1167	572	1	1	20
d	65.1863	572	1	1	20
s	65.1863	573	1	1	19
a	65.1887	593	1	1	19
a	65.2036	594	1	1	20
a	65.3358	595	1	1	21
a	65.3632	596	1	1	22
a	65.3709	597	1	1	23
a	65.4298	598	1	1	24
d	65.4388	573	1	1	25
s	65.4388	574	1	1	24
d	65.5664	574	1	1	24
s	65.5664	575	1	1	23
a	65.6	599	1	1	23
a	65.6149	600	1	1	24
d	65.6242	575	1	1	25
s	65.6242	576	1	1	24
d	65.7442	576	1	1	24
s	65.7442	577	1	1	23
a	65.7689	601	1	1	23
d	65.776	577	1	1	24
s	65.776	578	1	1	23
a	65.7848	602	1	1	23
d	65.9225	578	1	1	24
s	65.9225	579	1	1	23
a	65.9689	603	1	1	23
a	65.9819	604	1	1	24
d	66.0031	579	1	1	25
s	66.0031	580	1	1	24
a	66.0435	605	1	1	24
a	66.044	606	1	1	25
d	66.3579	580	1	1	26
s	66.3579	581	1	1	25
a	66.358	607	1	1	25
d	66.4059	581	1	1	26
s	66.4059	582	1	1	25
a	66.509	608	1	1	25
d	66.5832	582	1	1	26
s	66.5832	583	1	1	25
d	66.7295	583	1	1	25
s	66.7295	584	1	1	24
a	66.7483	609	1	1	24
a	66.7528	610	1	1	25
d	66.7998	584	1	1	26
s	66.7998	585	1	1	25
d	67.0529	585	1	1	25
s	67.0529	586	1	1	24
a	67.0873	611	1	1	24
d	67.1615	586	1	1	25
s	67.1615	587	1	1	24
d	67.2277	587	1	1	24
s	67.2277	588	1	1	23
a	67.2288	612	1	1	23
d	67.2989	588	1	1	24
s	67.2989	589	1	1	23
d	67.3068	589	1	1	23
s	67.3068	590	1	1	22
a	67.3273	613	1	1	22
d	67.3577	590	1	1	23
s	67.3577	591	1	1	22
d	67.432	591	1	1	22
s	67.432	592	1	1	21
a	67.464	614	1	1	21
a	67.4696	615	1	1	22
d	67.5232	592	1	1	23
s	67.5232	593	1	1	22
a	67.5363	616	1	1	22
d	67.5412	593	1	1	23
s	67.5412	594	1	1	22
a	67.5619	617	1	1	22
d	67.5633	594	1	1	23
s	67.5633	595	1	1	22
d	67.5773	595	1	1	22
s	67.5773	596	1	1	21
a	67.62	618	1	1	21
a	67.627	619	1	1	22
d	67.6918	596	1	1	23
s	67.6918	597	1	1	22
d	67.6977	597	1	1	22
s	67.6977	598	1	1	21
d	67.7307	598	1	1	21
s	67.7307	599	1	1	20
a	67.7733	620	1	1	20
a	67.8017	621	1	1	21
a	67.8849	622	1	1	22
d	67.9365	599	1	1	23
s	67.9365	600	1	1	22
a	68.078	623	1	1	22
d	68.299	600	1	1	23
s	68.299	601	1	1	22
d	68.3778	601	1	1	22
s	68.3778	602	1	1	21
d	68.3926	602	1	1	21
s	68.3926	603	1	1	20
a	68.4312	624	1	1	20
d	68.592	603	1	1	21
s	68.592	604	1	1	20
d	68.7468	604	1	1	20
s	68.7468	605	1	1	19
d	68.7668	605	1	1	19
s	68.7668	606	1	1	18
d	68.7894	606	1	1	18
s	68.7894	607	1	1	17
d	68.8143	607	1	1	17
s	68.8143	608	1	1	16
d	68.8561	608	1	1	16
s	68.8561	609	1	1	15
a	68.9019	625	1	1	15
a	68.9293	626	1	1	16
a	68.9383	627	1	1	17
a	68.9574	628	1	1	18
d	68.9769	609	1	1	19
s	68.9769	610	1	1	18
d	69.0465	610	1	1	18
s	69.0465	611	1	1	17
a	69.1148	629	1	1	17
a	69.4016	630	1	1	18
d	69.4237	611	1	1	19
s	69.4237	612	1	1	18
d	69.5269	612	1	1	18
s	69.5269	613	1	1	17
d	69.5604	613	1	1	17
s	69.5604	614	1	1	16
d	69.6496	614	1	1	16
s	69.6496	615	1	1	15
a	69.7879	631	1	1	15
d	69.8209	615	1	1	16
s	69.8209	616	1	1	15
a	69.9225	632	1	1	15
a	69.9552	633	1	1	16
d	69.9912	616	1	1	17
s	69.9912	617	1	1	16
a	70.1779	634	1	1	16
a	70.2494	635	1	1	17
d	70.2755	617	1	1	18
s	70.2755	618	1	1	17
d	70.297	618	1	1	17
s	70.297	619	1	1	16
a	70.3633	636	1	1	16
a	70.375	637	1	1	17
d	70.481	619	1	1	18
s	70.481	620	1	1	17
a	70.6002	638	1	1	17
a	70.7898	639	1	1	18
a	70.8121	640	1	1	19
d	70.8343	620	1	1	20
s	70.8343	621	1	1	19
d	70.8904	621	1	1	19
s	70.8904	622	1	1	18
a	70.9665	641	1	1	18
d	70.9962	622	1	1	19
s	70.9962	623	1	1	18
a	71.035	642	1	1	18
d	71.037	623	1	1	19
s	71.037	624	1	1	18
d	71.044	624	1	1	18
s	71.044	625	1	1	17
d	71.0497	625	1	1	17
s	71.0497	626	1	1	16
a	71.0504	643	1	1	16
a	71.2588	644	1	1	17
d	71.2749	626	1	1	18
s	71.2749	627	1	1	17
d	71.2971	627	1	1	17
s	71.2971	628	1	1	16
d	71.3082	628	1	1	16
s	71.3082	629	1	1	15
a	71.3236	645	1	1	15
a	71.3388	646	1	1	16
a	71.3605	647	1	1	17
a	71.4657	648	1	1	18
a	71.5323	649	1	1	19
